"Ploidy_leveltriploid","Ploidy_levelunknown","geneticSexIDmale","geneticSexIDunknown","Cos.aspect","Elevation","delta_t","n_S","n_R","prefix_this","minsize","maxsize","n_iterations","n_S_lag_factor","n_S_scale_factor","SWE.mean","PPT.mean","size_mean_initial","size_sd_initial","n_A_initial","n_S_initial","n_R_initial","size_mean_final_average","n_A_final_average","n_S_final_average","n_R_final_average","longevity_90_final_average","basal_area_density_final_average","index","site_code","replicate_climate_resample","replicate_data_resample","Latitude","Longitude","X.UTM","Y.UTM","Basal.area.density","DBH.mean","Ploidy_level","geneticSexID"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_1_10",4,60,500,0.2,1,59.4550838505245,73.4292260210221,14.57,9.28284558862326,0.132573880126527,0,0,48.8690415968785,1.18410380223894e-24,0,0,13,2.22074542674525e-25,547,"TNCZA01","1","10",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0.00495018635983576,0,"rmbl_TNCZA01_2_1",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0,0,31.2000370049091,0.0277016158984025,0.0378001486497198,0.00387983823721897,7,7.75849455394224e-05,548,"TNCZA01","2","1",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_2_2",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0,0,49.0721021380982,2.24517852158007e-38,0,0,7,4.25530511152981e-39,548,"TNCZA01","2","2",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_2_3",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0,0,49.1544345983952,2.56899826390608e-35,0,0,18,4.88933754533572e-36,548,"TNCZA01","2","3",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0.10161032527548,0.00767335469589032,"rmbl_TNCZA01_2_4",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0,0,10.3790694618834,0.00897915155902534,0.0779103218012924,0.00121586972978844,9,4.55061140550821e-05,548,"TNCZA01","2","4",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0.0302222868062061,0,"rmbl_TNCZA01_2_5",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0,0,8.50265914573266,0.00615170060521438,0.0341755648572109,0.00124456777375252,8,2.11953433947527e-05,548,"TNCZA01","2","5",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0.00733112418003796,0,"rmbl_TNCZA01_2_6",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0.363946668090431,0.0622763264164949,8.92771619068895,0.0149450105614273,0.0316315308168,0.00303411220372982,7,4.86649071669954e-05,548,"TNCZA01","2","6",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_2_7",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0,0,49.030207029213,3.53091880193444e-38,0,0,7,6.6772071995914e-39,548,"TNCZA01","2","7",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0.00159985679257624,0.000236520519845545,"rmbl_TNCZA01_2_8",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0,0,12.0040180207114,0.00599828313344183,0.0108521338016638,0.000708006836222241,17,4.8365046151795e-05,548,"TNCZA01","2","8",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_2_9",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0,0,48.8123654044577,5.87177944972919e-24,0,0,15,1.09434148403693e-24,548,"TNCZA01","2","9",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,8.30130819552261e-39,1.6322462852838e-39,"rmbl_TNCZA01_2_10",4,60,500,0.2,1,59.8099668955495,72.6476148164065,14.57,9.28284558862326,0.132573880126527,0,0,48.554916604217,9.36296607997086e-13,4.97648943451023e-21,4.14291902252505e-22,11,1.70322264186834e-13,548,"TNCZA01","2","10",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0.089790917801033,0,"rmbl_TNCZA01_3_1",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0,0,46.0441239247921,2.97247337086677e-11,0.0259868237326914,0,3,2.15127753764663e-12,549,"TNCZA01","3","1",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_3_2",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0,0,49.068989624396,7.65749919316961e-39,0,0,4,1.44839249800857e-39,549,"TNCZA01","3","2",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_3_3",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0,0,49.1610073360614,3.61539069808895e-35,0,0,7,6.85678069714233e-36,549,"TNCZA01","3","3",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0.16956786543858,0,"rmbl_TNCZA01_3_4",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0,0,10.3181306206784,0.00711633607341821,0.0749435331127217,0.000902546326622117,5,4.0215289910697e-05,549,"TNCZA01","3","4",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0.0598362350906364,0,"rmbl_TNCZA01_3_5",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0,0,9.71988407492124,0.00307213901662256,0.022489271838153,0.000525331501412623,4,1.11591811956027e-05,549,"TNCZA01","3","5",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,1.01821134099226e-09,0,"rmbl_TNCZA01_3_6",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0.362225672973923,0.0609864741652971,17.8441315474153,0.00278862761747667,0.00648236611054747,0.000434926770466231,4,9.49039385749949e-06,549,"TNCZA01","3","6",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_3_7",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0,0,49.0193580693403,1.3828088622522e-38,0,0,3,2.61181798607053e-39,549,"TNCZA01","3","7",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0.0290982307034432,0,"rmbl_TNCZA01_3_8",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0,0,16.4451061198127,0.00613354810508681,0.00926347433114428,0.000555167529022237,13,5.21607011466521e-05,549,"TNCZA01","3","8",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_3_9",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0,0,48.8128005479265,1.75999899182089e-24,0,0,11,3.29239640449133e-25,549,"TNCZA01","3","9",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","0","1",-0.316902298309417,3032.46635039692,2.5,0,0,"rmbl_TNCZA01_3_10",4,60,500,0.2,1,57.9848854288241,72.2596977335954,14.57,9.28284558862326,0.132573880126527,0,0,48.8861936930936,2.90706419632326e-25,0,0,11,5.45279258631676e-26,549,"TNCZA01","3","10",38.9218573,-106.89239,335948.19161806,4309807.48047003,0.0124474802165764,14.1090909090909,"triploid","unknown"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,9.29928226580333e-08,0,"rmbl_TNVQO_1_1",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,38.8684823676134,0.000151860783199884,0.00873753387136357,8.23784099577596e-06,19,1.77580318967268e-06,550,"TNVQO","1","1",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_1_2",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.3344355283535,4.2513662378521e-35,0,0,20,8.11829998878512e-36,550,"TNVQO","1","2",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_1_3",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.3128668696399,1.07707613593087e-31,0,0,29,2.05413227996107e-32,550,"TNVQO","1","3",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,1.44628896220385e-35,6.9515676365932e-37,"rmbl_TNVQO_1_4",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,48.2035164257207,9.79660215786009e-11,8.67025000172651e-18,1.22488613091127e-19,19,1.7677258274564e-11,550,"TNVQO","1","4",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,7.85266529740278e-08,7.6038555608401e-09,"rmbl_TNVQO_1_5",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,27.6743530932388,0.000811721637010894,0.00197010578712956,7.95949050525856e-05,18,6.17791440131285e-06,550,"TNVQO","1","5",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_1_6",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.4495574352455,5.04485506567809e-43,0,0,19,9.68442811086635e-44,550,"TNVQO","1","6",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_1_7",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.2925886095724,3.66309294870871e-33,0,0,29,6.9786779903949e-34,550,"TNVQO","1","7",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_1_8",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.3222645476956,3.37726409025064e-33,0,0,20,6.44284524525099e-34,550,"TNVQO","1","8",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_1_9",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.2826422209172,2.51233047457747e-32,0,0,29,4.78644613975058e-33,550,"TNVQO","1","9",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_1_10",4,60,500,0.2,1,53.2048585807903,80.6099618369197,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.4439255726246,5.42060501277026e-36,0,0,35,1.03957400255443e-36,550,"TNVQO","1","10",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,6.89511507664858e-13,0,"rmbl_TNVQO_2_1",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,36.9078575961162,3.56475105572802e-06,0.00307641537148565,1.30256426158139e-07,11,2.20971759801476e-07,551,"TNVQO","2","1",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_2_2",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.3153315191804,4.2643127639755e-34,0,0,18,8.13839443780448e-35,551,"TNVQO","2","2",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_2_3",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.2705055285964,2.01018512172646e-30,0,0,30,3.82254829798472e-31,551,"TNVQO","2","3",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,7.78245001749266e-15,0,"rmbl_TNVQO_2_4",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,35.8928590856295,0.000107850109507264,0.000767700856901785,8.34236993526011e-06,14,1.42666144770219e-06,551,"TNVQO","2","4",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,6.83715412628275e-15,0,"rmbl_TNVQO_2_5",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,25.5471218431844,0.0006035691428503,0.00134049365541034,4.70643405179739e-05,10,5.6991419334493e-06,551,"TNVQO","2","5",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_2_6",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.4627130034052,2.66893253564188e-42,0,0,10,5.14669538992327e-43,551,"TNVQO","2","6",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_2_7",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.2889667151055,2.82968811511166e-32,0,0,30,5.39328155700436e-33,551,"TNVQO","2","7",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,5.51296192621973e-29,0,"rmbl_TNVQO_2_8",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,46.654695526679,2.28747110449909e-06,3.30492449292355e-11,1.1656812615307e-12,20,2.78135985773706e-07,551,"TNVQO","2","8",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_2_9",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.2922994096301,1.7862326848947e-32,0,0,28,3.41627589982299e-33,551,"TNVQO","2","9",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_2_10",4,60,500,0.2,1,51.2059762730408,81.921480843766,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.4441608487237,5.34014235378796e-36,0,0,34,1.02559419841476e-36,551,"TNVQO","2","10",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,1.87108698028412e-07,0,"rmbl_TNVQO_3_1",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,48.8309796172411,8.06187964206679e-10,0.00848529007023551,0,17,1.32978595333794e-10,552,"TNVQO","3","1",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_3_2",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.3337558616901,1.12288489643654e-34,0,0,19,2.14525826896238e-35,552,"TNVQO","3","2",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_3_3",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.3135282276515,2.11198441162865e-31,0,0,27,4.03567704123155e-32,552,"TNVQO","3","3",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,9.83613719068855e-13,0,"rmbl_TNVQO_3_4",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,35.541225036916,0.000264799627523373,0.00217418920454293,2.67116964512709e-05,17,3.16894016007294e-06,552,"TNVQO","3","4",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,9.57797749088492e-13,1.78068727924621e-13,"rmbl_TNVQO_3_5",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,28.7065238981424,0.00264171352556542,0.00390215907883793,0.000234867835977751,11,1.91020915397241e-05,552,"TNVQO","3","5",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_3_6",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.4384861076048,2.42023144029537e-41,0,0,13,4.63398739809315e-42,552,"TNVQO","3","6",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_3_7",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.2956825784471,2.2943196233621e-32,0,0,26,4.3688543664407e-33,552,"TNVQO","3","7",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_3_8",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.3236976464386,6.57356618274428e-33,0,0,20,1.25395504892798e-33,552,"TNVQO","3","8",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_3_9",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.267991621809,8.21306297834116e-32,0,0,23,1.56034533446415e-32,552,"TNVQO","3","9",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.255245922052278,2962.33538913107,2.5,0,0,"rmbl_TNVQO_3_10",4,60,500,0.2,1,51.4383224862995,80.0648861783071,16.1545454545455,5.65568097338661,0.0411040658811712,0,0,49.4398651113711,7.11512579933113e-36,0,0,28,1.36348122443073e-36,552,"TNVQO","3","10",38.9571689,-106.98139,328317.330237379,4313890.4431472,0.00436932871972318,16.0545454545455,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,4.12698470527574e-07,0,"rmbl_TVPBW_1_1",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0,0,21.0474029045659,0.00406630811964019,0.00712339157891283,0.000182685140478455,35,0.000104021274899257,553,"TVPBW","1","1",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,9.73798183427782e-47,0,"rmbl_TVPBW_1_2",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0,0,48.1463744284631,2.26126087000293e-21,5.83775021602908e-29,2.48800632193729e-30,35,4.1240741164501e-22,553,"TVPBW","1","2",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,0,0,"rmbl_TVPBW_1_3",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0,0,49.18221686598,3.44055368585008e-32,0,0,36,6.52653856517616e-33,553,"TVPBW","1","3",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,0.0807910208716307,0,"rmbl_TVPBW_1_4",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0,0,16.8845449353094,0.00168793001752646,0.0067222005777946,9.12437037078314e-05,25,2.44044113217019e-05,553,"TVPBW","1","4",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,0,0,"rmbl_TVPBW_1_5",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0,0,49.0617395274875,2.61345762191605e-32,0,0,24,4.93554939221503e-33,553,"TVPBW","1","5",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,0.0165305964801193,0,"rmbl_TVPBW_1_6",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0,0,24.8317241314014,0.0129688613113916,0.0120485632537236,0.000747904165221461,34,0.000219064227914049,553,"TVPBW","1","6",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,0,0,"rmbl_TVPBW_1_7",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0,0,49.3450838644112,7.87397803327114e-37,0,0,42,1.50370724690147e-37,553,"TVPBW","1","7",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,0.0672406799497762,0,"rmbl_TVPBW_1_8",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0,0,38.9799890526265,0.00030776501447334,0.000562138147036829,1.02760552490314e-06,30,7.32340012314157e-06,553,"TVPBW","1","8",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,0.0150385211069537,0,"rmbl_TVPBW_1_9",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0.34679495422399,0.0188154943305453,13.8025336310486,0.0908012169225237,0.0555134129209952,0.00413015296988217,40,0.00175421461283668,553,"TVPBW","1","9",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,0.0885969366529742,0,"rmbl_TVPBW_1_10",4,60,500,0.2,1,104.747911617411,79.0681596797976,33.1,6.9846423010877,0.0360242062227015,0,0,39.1296558717707,0.000242633631834307,0.000739065469106516,2.89055153229629e-06,35,7.51496639462802e-06,553,"TVPBW","1","10",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,8.94290165843087e-06,1.2384872321785e-06,"rmbl_TVPBW_2_1",4,60,500,0.2,1,109.544539141116,79.4117537884734,33.1,6.9846423010877,0.0360242062227015,0,0,14.5006902662019,0.00738804989359101,0.00905554483551625,0.00041249831314427,37,0.000112134687099857,554,"TVPBW","2","1",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
"1","0","1","0",-0.613623343961808,3033.35507425377,2.5,9.34710461348875e-15,1.16287212785324e-15,"rmbl_TVPBW_2_2",4,60,500,0.2,1,109.544539141116,79.4117537884734,33.1,6.9846423010877,0.0360242062227015,0,0,38.0371408800567,0.00202248091854913,0.00225108966128384,0.000112533339401967,43,3.85015765127473e-05,554,"TVPBW","2","2",38.9375175,-107.04771,322521.333359375,4311836.53085108,0.0129114691358025,28.5,"triploid","male"
